"Text","Sentiment","SentimentConfidence","Date","Query"
"@apple @AppStore I want to exchange a sealed 16GB air 2 for a 64GB air 2, I will pay the difference. May I do this in a store?","neutral",0.7201,"Mon Dec 08 21:30:33  2014","#AAPL OR @Apple"
"Daring Fireball: Transmit iOS and iCloud Drive @Apple http://t.co/kCByq0221c","neutral",1,"Mon Dec 08 21:31:35  2014","#AAPL OR @Apple"
"The UI of the future: Three takeaways from @Apple pioneer Bill Fernandez @ZDNet @jasonhiner http://t.co/lS1u0QFSGh","neutral",1,"Mon Dec 08 21:35:11  2014","#AAPL OR @Apple"
"Can we see the evidence, please? http://t.co/RCPyCRIfky #FactCheckThis RT @apple @snopes @moronwatch","neutral",0.6779,"Mon Dec 08 21:38:59  2014","#AAPL OR @Apple"
"HOW TO: Make a realistic, song-length drum track using @apple Logic Pro X Drummer: http://t.co/5o26s4ZrqC #ProAudio http://t.co/PNlkoLdie6","neutral",1,"Mon Dec 08 21:39:17  2014","#AAPL OR @Apple"
"@India especially telling me that I've been randomly selected for a grant from our broke ass govt. I'm not @apple I don't get free govt $$$$","negative",0.6737,"Mon Dec 08 21:39:17  2014","#AAPL OR @Apple"
"The 10 biggest differences between #Mac and #PC.  Yep, I'll stick with my Mac! #apple http://t.co/R45I1MHYX5 @apple @LisaEadicicco","positive",0.7012,"Mon Dec 08 21:45:25  2014","#AAPL OR @Apple"
"New Hearthstone Expansion 'Goblins vs Gnomes' Officially Launches [iOS Blog] http://t.co/LGJGwH13Va #AAPL","neutral",0.7201,"Mon Dec 08 21:46:01  2014","#AAPL OR @Apple"
"Happy Monday! My camera on my fancy @Apple #iPhone6Plus suddenly stopped working this weekend, so instead - I meme. http://t.co/lp9KPujmPg","negative",0.6722,"Mon Dec 08 21:46:04  2014","#AAPL OR @Apple"
"Apple Inc. and Facebook Clash; Neither Is Wrong http://t.co/ELe0YAQdQO #AAPL","neutral",0.6722,"Mon Dec 08 21:46:18  2014","#AAPL OR @Apple"
"You'll be back in my life soon @apple","positive",1,"Mon Dec 08 21:46:23  2014","#AAPL OR @Apple"
"Few spots left @WWCLondon's 10 Dec event @Apple http://t.co/LbKkp81uKE w/ @coderinheels @Dr_Black @WATC_girl @isabelladegen @bridget_connell","neutral",0.7039,"Mon Dec 08 21:47:24  2014","#AAPL OR @Apple"
"@em_magazine @apple been hearin' alot of bad drums lately including ahem, http://t.co/erpgqILCEl... let's hope they check this guide out","neutral",0.6544,"Mon Dec 08 21:48:19  2014","#AAPL OR @Apple"
"The 10 biggest differences between #Mac and #PC.  Yep, I'll stick with my Mac! #apple http://t.co/bxbjni5iHn @apple @LisaEadicicco","positive",1,"Mon Dec 08 21:50:12  2014","#AAPL OR @Apple"
"The 10 biggest differences between #Mac and #PC.  Yep, I'll stick with my Mac! #apple http://t.co/obykvsjfJY @apple @LisaEadicicco","positive",1,"Mon Dec 08 21:50:18  2014","#AAPL OR @Apple"
"@Apple HEY FUCK U MY PHONE SPEAKER NO LONGER WORKS JUST B/C","negative",1,"Mon Dec 08 21:51:18  2014","#AAPL OR @Apple"
"@apple hey nvm but I shouldn't have to restart my phone to make it work","negative",0.6758,"Mon Dec 08 21:53:48  2014","#AAPL OR @Apple"
"RT @HorseshoeBmore #Holiday #Giveaway! To ensure you stay in touch on the go ck out brands like @Apple @amazon http://t.co/EhR3sX3DJG","neutral",1,"Mon Dec 08 21:55:10  2014","#AAPL OR @Apple"
"RT @HorseshoeBmore #Holiday #Giveaway! To ensure you stay in touch on the go ck out brands like @Apple @amazon http://t.co/3mcZw84vbp","positive",0.5327,"Mon Dec 08 21:55:10  2014","#AAPL OR @Apple"
"RT @HorseshoeBmore #Holiday #Giveaway! To ensure you stay in touch on the go ck out brands like @Apple @amazon http://t.co/v2GViV6qnh","neutral",1,"Mon Dec 08 21:55:13  2014","#AAPL OR @Apple"
"RT @HorseshoeBmore #Holiday #Giveaway! To ensure you stay in touch on the go ck out brands like @Apple @amazon http://t.co/jMAL4mOWmz","neutral",1,"Mon Dec 08 21:55:13  2014","#AAPL OR @Apple"
"@Apple [#Apple] #Names Its Best #iPhone and #iPad Apps of the #Year. (#Monday, 8 #December) http://t.co/diZhjbZbKn","neutral",0.6894,"Mon Dec 08 21:58:06  2014","#AAPL OR @Apple"
"Apple Inc. is Catching up on iPhone 6 Supply, But Still Lagging Demand http://t.co/4b8UD92o8A #AAPL","negative",0.6614,"Mon Dec 08 22:02:12  2014","#AAPL OR @Apple"
"Here's @Apple's picks for best apps and games of 2014. http://t.co/1BWd8k32gv","neutral",1,"Mon Dec 08 22:05:04  2014","#AAPL OR @Apple"
"#AAPL:See Which 11 Guru Fund Managers Hold Apple...http://t.co/Yt92v0Ove3","neutral",0.6491,"Mon Dec 08 22:15:03  2014","#AAPL OR @Apple"
"@CBCHomestretch my @Apple #iMac caught fire while not in use, just sitting on my desk. Luckily I was nearby and was able to sort it out.","negative",0.7324,"Mon Dec 08 22:23:19  2014","#AAPL OR @Apple"
"In case of accident, stay safe with our free @Apple app #Winnipeg http://t.co/wYJVGqW6qT","neutral",1,"Mon Dec 08 22:25:03  2014","#AAPL OR @Apple"
"I don't know what you're trying to do @apple but phone updates are turned off. Thanks for letting me 'aware' by error http://t.co/yMyoY61hz5","negative",1,"Mon Dec 08 22:26:56  2014","#AAPL OR @Apple"
"#AAPL providing another great entry point &lt; $115","positive",1,"Mon Dec 08 22:28:41  2014","#AAPL OR @Apple"
"@AzakFeverAFC phone is awful. Why is there a green line? Need a new one. @Apple sort it out. Not on. AF","negative",1,"Mon Dec 08 22:28:59  2014","#AAPL OR @Apple"
"@AzakFeverAFC @Apple Do you need Intel. Dm. JW.","neutral",1,"Mon Dec 08 22:29:31  2014","#AAPL OR @Apple"
"Trade $AAPL #FREE Nightly Updates are #posted here on #Twitter, or you can visit the #Trade #AAPL FREE #website here http://t.co/U4TKeApbxF","neutral",1,"Mon Dec 08 22:30:02  2014","#AAPL OR @Apple"
"#AAPL:Apple Inc. and Facebook Clash; Neither Is Wrong...http://t.co/UuvN8TkrRs","neutral",1,"Mon Dec 08 22:30:03  2014","#AAPL OR @Apple"
"@AzakFeverAFC @Apple or you could learn to take pictures off the internet better","negative",0.663,"Mon Dec 08 22:30:14  2014","#AAPL OR @Apple"
"Steve Wozniak Says @Apple Starting In Garage Is A Complete Myth @stevewoz- http://t.co/JyAtqxYwha http://t.co/EaBOxjAoFd","neutral",1,"Mon Dec 08 22:30:17  2014","#AAPL OR @Apple"
"RT @jimmy5098: @AzakFeverAFC @Apple or you could learn to take pictures off the internet better","negative",0.6719,"Mon Dec 08 22:31:58  2014","#AAPL OR @Apple"
"I'm learning all about Apple iPad mini Smart Cover - Green at @Influenster! @Apple http://t.co/RioO60xsQ1","neutral",1,"Mon Dec 08 22:31:59  2014","#AAPL OR @Apple"
"@brettgilmour @Apple You're not the only one apparently, based on that last interview we did with @carmilevy","neutral",1,"Mon Dec 08 22:34:08  2014","#AAPL OR @Apple"
"the ##Best #iPhone Apps Of The Year, #According To @Apple [#Apple]. (#Monday, 8 #December) http://t.co/rFE2j3C60K","positive",0.7201,"Mon Dec 08 22:34:19  2014","#AAPL OR @Apple"
"@Apple [#Apple] #(AAPL) Plans to #Launch #iPhone6 Mini Version in #2015. (#Monday, 8 #December) http://t.co/pq4NgQfDb3","neutral",0.6894,"Mon Dec 08 22:34:20  2014","#AAPL OR @Apple"
"Bose Products Could Be Returning to Apple Store Shelves Next Week http://t.co/0CMkapShb4 #AAPL","neutral",0.7436,"Mon Dec 08 22:44:45  2014","#AAPL OR @Apple"
"Good grief, @Apple, could you all have a more sucky hold music queue playlist? No offense, but, ewwwwww! Johnny Cash into a rap song? Gross","negative",1,"Mon Dec 08 22:46:54  2014","#AAPL OR @Apple"
"@Apple: You were doing great with Johnny cash, but Damn that was jarring!","negative",0.5236,"Mon Dec 08 22:47:33  2014","#AAPL OR @Apple"
"@EM_Magazine @Apple How about showing us also in Sonar X3,Ableton Live,Propellerhead Reason,Reaper and MixCraft.","neutral",1,"Mon Dec 08 22:47:44  2014","#AAPL OR @Apple"
"Apple Stock in Upward Trend After 'Explosive' Holiday Quarter, Apple Watch Release in 2015 -  http://t.co/P5XPaYCE7t #AAPL","neutral",0.741,"Mon Dec 08 22:51:21  2014","#AAPL OR @Apple"
"The only reason I have an iPhone is because of iMessage. @apple BRUH make a better battery","negative",1,"Mon Dec 08 22:52:14  2014","#AAPL OR @Apple"
"Check out @Apple MacBook Pro 15.4 Retina 2.6 Ghz i7 8gb 500gb ssd mid 2012 GT 650M 2magsafe #Apple http://t.co/6t7L3R7tIx via @eBay","neutral",0.6442,"Mon Dec 08 22:53:54  2014","#AAPL OR @Apple"
"Citi, BMO boost Apple price targets http://t.co/U3muDVsKbV #News #AAPL #Applepricetargets #Applestock #Apple #iPhone #News","neutral",0.6515,"Mon Dec 08 22:55:13  2014","#AAPL OR @Apple"
"#aapl #Apple stock price plummeting... Time to sell for a bit?","negative",0.6825,"Mon Dec 08 22:59:15  2014","#AAPL OR @Apple"
"We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple","positive",1,"Mon Dec 08 23:03:47  2014","#AAPL OR @Apple"
"RT @SwiftKey: We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple","positive",1,"Mon Dec 08 23:04:16  2014","#AAPL OR @Apple"
"RT @SwiftKey: We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple","positive",0.6578,"Mon Dec 08 23:05:03  2014","#AAPL OR @Apple"
"@apple - bring back #classiciPod #cantbelieveitsgone","negative",0.6794,"Mon Dec 08 23:07:24  2014","#AAPL OR @Apple"
"Day 12 without access to my @iTunes passwd. Apple 'working on it'. No new apps or calendar. @apple ecosystem has achilles? Your move @google","negative",1,"Mon Dec 08 23:09:53  2014","#AAPL OR @Apple"
"@SwiftKey @Apple Oh In wish you guys would port hebrew from the android version already! I have swapping abck and forth","negative",1,"Mon Dec 08 23:13:23  2014","#AAPL OR @Apple"
"Bose products reportedly set to return to #Apple Store shelves as early as next week - http://t.co/fqnkD6rsDT #AAPL #JimmyIovine","neutral",1,"Mon Dec 08 23:15:27  2014","#AAPL OR @Apple"
"Too much completely broken shit in the world, fucks sake. (And Fuck You @Apple for the bullshit 'autocorrects')","negative",1,"Mon Dec 08 23:17:20  2014","#AAPL OR @Apple"
"#Apple Inc. #AAPL Price Target, EPS Estimates Raised by BMO http://t.co/LzZw8c3xhv via @ValueWalk","neutral",0.7039,"Mon Dec 08 23:19:12  2014","#AAPL OR @Apple"
"#Apple PT Raised to $135.00 #AAPL http://t.co/Ads3dEj0UR via @RatingsNetwork","neutral",0.7119,"Mon Dec 08 23:21:19  2014","#AAPL OR @Apple"
"RT @SwiftKey: We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple","positive",1,"Mon Dec 08 23:21:53  2014","#AAPL OR @Apple"
"@SwiftKey @Apple too bad all third party keyboards on iOS are buggy as hell and therefore completely unusable. Undeserved.","negative",1,"Mon Dec 08 23:24:51  2014","#AAPL OR @Apple"
"#Former @Apple exec sentenced to one year in prison for selling #company #secrets http://t.co/EByDSh8Ufv #uasm","negative",0.6719,"Mon Dec 08 23:27:30  2014","#AAPL OR @Apple"
"I wonder if @Apple is aware that they use the international symbol for #KissMyAss in their retail stores? http://t.co/Z16LEgkKNO","neutral",0.4895,"Mon Dec 08 23:29:19  2014","#AAPL OR @Apple"
"Watch the weekend's new TV ads from @RadioShack, @Apple and more http://t.co/cKdkibI6PL","neutral",1,"Mon Dec 08 23:30:20  2014","#AAPL OR @Apple"
"Best Buy Cuts Apple Inc. iPad Prices to Boost Sales http://t.co/ca3m9oiAYb #AAPL #iPad","neutral",1,"Mon Dec 08 23:31:14  2014","#AAPL OR @Apple"
"Great time had @Apple store on Friday. @RussellFerg &amp; his #krumpers &amp; a #talkBack http://t.co/N6RdHXm2oP @TWDanceCenter #UrbanNutcracker","positive",1,"Mon Dec 08 23:41:59  2014","#AAPL OR @Apple"
"RT @adage: Watch the weekend's new TV ads from @RadioShack, @Apple and more http://t.co/cKdkibI6PL","neutral",1,"Mon Dec 08 23:44:01  2014","#AAPL OR @Apple"
"RT @ColdDimSum: Too much completely broken shit in the world, fucks sake. (And Fuck You @Apple for the bullshit 'autocorrects')","negative",1,"Mon Dec 08 23:44:35  2014","#AAPL OR @Apple"
"#AAPL:Apple Just Patented An Idea That Steve Jobs Would Have Hated...http://t.co/7ZWB6A98Kj","negative",0.6796,"Mon Dec 08 23:45:03  2014","#AAPL OR @Apple"
"Omg this girl is STILL using my email to try and login to her @Apple act! You have the wrong email! Stop trying to 'verify'!","neutral",0.6792,"Mon Dec 08 23:45:14  2014","#AAPL OR @Apple"
"RT @adage: Watch the weekend's new TV ads from @RadioShack, @Apple and more http://t.co/cKdkibI6PL","neutral",1,"Mon Dec 08 23:55:21  2014","#AAPL OR @Apple"
"RT @adage: Watch the weekend's new TV ads from @RadioShack, @Apple and more http://t.co/cKdkibI6PL","neutral",0.636,"Mon Dec 08 23:56:15  2014","#AAPL OR @Apple"
"Completely in love with my @apple #iphone6 right now. Playing with my #newphone &amp; digging into some @pappajohns. Day=Complete #pizza","positive",1,"Mon Dec 08 23:57:20  2014","#AAPL OR @Apple"
"@Apple @iTunes #WhitePower #HateMusic #HateSpeech #IcantBreathe Not A Good Look http://t.co/ayV9kMemfj","negative",0.6643,"Mon Dec 08 23:57:25  2014","#AAPL OR @Apple"
"@FastCoExist If you use @Apple congrats you just gave the government permission to spy on you.  #Apple","negative",1,"Mon Dec 08 23:59:09  2014","#AAPL OR @Apple"
"@matt_garber @levifig @dcurtis hah. I wasn't defending it. But this is @apple and they don't understand the internet.","negative",1,"Tue Dec 09 00:09:47  2014","#AAPL OR @Apple"
"cool 90 minutes later I now have Yosemite X on Macbook not bad for an almost 10 year old computer still run strong @Apple #winning","positive",1,"Tue Dec 09 00:15:05  2014","#AAPL OR @Apple"
"Apple Inc. is Catching up on iPhone 6 Supply, But Still Lagging Demand http://t.co/kevjUx24MN #AAPL","neutral",0.6722,"Tue Dec 09 00:17:09  2014","#AAPL OR @Apple"
"Always so impressed with the customer service at the @apple store square one. My laptop works again and didn't cost me a dime!","positive",1,"Tue Dec 09 00:19:15  2014","#AAPL OR @Apple"
".@Apple there is still not a suicide note template on your most recent pages update how much longer do I have to wait","negative",0.6801,"Tue Dec 09 00:21:19  2014","#AAPL OR @Apple"
"Few spots left @WWCLondon's 10 Dec event @Apple w/ @coderinheels @Dr_Black @WATC_girl @isabelladegen... http://t.co/2XLmDI61HF","neutral",1,"Tue Dec 09 00:25:10  2014","#AAPL OR @Apple"
"thanks @apple for making life complicated","negative",1,"Tue Dec 09 00:31:22  2014","#AAPL OR @Apple"
"#mkt Final #AAPL #PutCallRatios for Monday, December 8, 2014:  http://t.co/PMJ7YF8RtB","neutral",0.6521,"Tue Dec 09 00:33:34  2014","#AAPL OR @Apple"
"Final #AAPL #PutCallRatios for Monday, December 8, 2014 http://t.co/Ocz4egZX8h via Hamzei  $$","neutral",1,"Tue Dec 09 00:33:35  2014","#AAPL OR @Apple"
"thanking @apple for the 'do not disturb' feature","positive",0.635,"Tue Dec 09 00:33:52  2014","#AAPL OR @Apple"
"the most offensive thing is the lack of a trashcan emoji stop the discrimination @apple","negative",0.5036,"Tue Dec 09 00:34:07  2014","#AAPL OR @Apple"
"RT @saigeist: the most offensive thing is the lack of a trashcan emoji stop the discrimination @apple","negative",1,"Tue Dec 09 00:34:24  2014","#AAPL OR @Apple"
"RT @OptionsFeed: Final #AAPL #PutCallRatios for Monday, December 8, 2014 http://t.co/Ocz4egZX8h via Hamzei  $$","neutral",0.6797,"Tue Dec 09 00:34:51  2014","#AAPL OR @Apple"
"Apple Inc. vs Google Inc: The Battle Of The Tech Giants http://t.co/eQx6S6fxtP #AAPL","neutral",1,"Tue Dec 09 00:35:08  2014","#AAPL OR @Apple"
"RT @gxldblvnts: thanking @apple for the 'do not disturb' feature","positive",1,"Tue Dec 09 00:39:38  2014","#AAPL OR @Apple"
"Hope @Apple &amp; #iOS will allow compact views for 3rd party keyboards like #SwiftKey and #Swype do on #Android.","neutral",1,"Tue Dec 09 00:42:29  2014","#AAPL OR @Apple"
"My MacBook Pro is now as annoying as my ASUS Windows 8 computer. Freezing, laggy, etc.  So much for @apple's excellence.","negative",1,"Tue Dec 09 00:45:16  2014","#AAPL OR @Apple"
"RT @recentrates: Best Buy Cuts Apple Inc. iPad Prices to Boost Sales http://t.co/ca3m9oiAYb #AAPL #iPad","neutral",0.6894,"Tue Dec 09 00:47:09  2014","#AAPL OR @Apple"
"@VRich_ I want a gold metallic MacBook to go with my iPhone 6 plus @apple","neutral",0.7279,"Tue Dec 09 00:51:17  2014","#AAPL OR @Apple"
"Natalie Portman Passes on Aaron Sorkin's Steve Jobs Movie http://t.co/mHR1YwcFKW #AAPL","neutral",0.6525,"Tue Dec 09 00:52:09  2014","#AAPL OR @Apple"
"5 Companies Growing Faster Than Apple Inc. http://t.co/SvbEfgMS7O #AAPL","neutral",1,"Tue Dec 09 00:52:15  2014","#AAPL OR @Apple"
"Final #AAPL #PutCallRatios for Monday, December 8, 2014 http://t.co/m7kpdgqeyy","neutral",1,"Tue Dec 09 00:53:32  2014","#AAPL OR @Apple"
"From @verso: @Apple Retail Celebrates Computer Science Education Week http://t.co/TfAY5reAce #hourofcode","neutral",0.6922,"Tue Dec 09 00:55:09  2014","#AAPL OR @Apple"
"Why can't we FaceTime more than one person at a time @apple ? I need answers dammit until then oovoo winning.","negative",0.7039,"Tue Dec 09 00:57:25  2014","#AAPL OR @Apple"
"@Armitagina well they don't want people recording the movie, I guess. We'll see. I know it's crazy! But just RA, LP and LE will be @Apple.","neutral",0.6789,"Tue Dec 09 00:57:59  2014","#AAPL OR @Apple"
"#Apple 'hoarding' #iPhone6 supply for its own stores http://t.co/2pXYcbV7gd #IBDBlogs via @IBDinvestors  #aapl","neutral",0.6772,"Tue Dec 09 00:58:22  2014","#AAPL OR @Apple"
".@Apple needs to consider these emoji's! I REALLY NEED THEM IN MY LIFE!!! http://t.co/HYpcrcgJ44 via @buzzfeed","neutral",1,"Tue Dec 09 01:00:03  2014","#AAPL OR @Apple"
"'Not a book on how @Apple or @Starbucks grow global brands. This is your book on how to grow your #stickybrand ' http://t.co/aJt29u9Bt1","neutral",1,"Tue Dec 09 01:03:56  2014","#AAPL OR @Apple"
"#Apple Inc. is Catching up on #iPhone6 Supply, But Still Lagging Demand | The Motley Fool #aapl http://t.co/qI7Wh3yh48","neutral",0.6635,"Tue Dec 09 01:06:44  2014","#AAPL OR @Apple"
"#Apple Inc. and #Facebook Clash; Neither Is Wrong | The Motley Fool #fb #aapl http://t.co/AAy60rtQFC","neutral",1,"Tue Dec 09 01:07:31  2014","#AAPL OR @Apple"
"My old iPhone exploded for no good reason @apple what the heck??? http://t.co/z0SDrKsbwT","negative",0.6804,"Tue Dec 09 01:10:52  2014","#AAPL OR @Apple"
"CNBCTV: Buy #Apple's pullback? http://t.co/nlu6irYKVL #aapl","neutral",1,"Tue Dec 09 01:13:52  2014","#AAPL OR @Apple"
"my computer sux @apple fix it","negative",0.8938,"Tue Dec 09 01:20:32  2014","#AAPL OR @Apple"
"No videos tonight, turns out iPads still need electricity to function. Figure it out, @apple 

PS lol key studies at 144","negative",0.6758,"Tue Dec 09 01:21:04  2014","#AAPL OR @Apple"
"Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.","neutral",0.6515,"Tue Dec 09 01:22:00  2014","#AAPL OR @Apple"
"For the past week my phone stay freezing &amp; closing out apps on me, wtf @apple?!","negative",1,"Tue Dec 09 01:22:01  2014","#AAPL OR @Apple"
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.","neutral",0.6587,"Tue Dec 09 01:22:15  2014","#AAPL OR @Apple"
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.","neutral",1,"Tue Dec 09 01:22:18  2014","#AAPL OR @Apple"
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.","neutral",0.6725,"Tue Dec 09 01:22:21  2014","#AAPL OR @Apple"
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.","negative",0.665,"Tue Dec 09 01:22:22  2014","#AAPL OR @Apple"
"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.","positive",0.6635,"Tue Dec 09 01:22:23  2014","#AAPL OR @Apple"
